Customer ID,Recency,Frequency,Monetary,AvgOrderValue,BasketSize,CustomerLifetime,Cluster
12368.0,6.444131256700441,0.6931471805599453,6.822959627277421,3.9509231543857024,2.961830721878309,0.0,1
12369.0,6.025865973825314,1.3862943611198906,7.491171295388921,3.008632576648116,2.663337733322313,5.43372200355424,3
12370.0,3.951243718581428,2.079441541679836,8.371313876010715,3.108510506824295,2.6316038789606777,6.42648845745769,0
12371.0,3.828641396489095,1.791759469228055,8.31100016480189,3.232998384896522,2.261638340192798,6.398594934535208,0
12372.0,4.290459441148391,1.3862943611198906,7.169380809114136,3.2566457820417285,2.789275641024796,5.41610040220442,3
12373.0,5.7430031878094825,1.3862943611198906,7.028777507229587,3.140299361993631,2.4085336710034264,5.8944028342648505,3
12374.0,3.258096538021482,1.6094379124341005,8.003102242273277,3.611315098490096,2.8570239927499346,6.335054251498059,0
12375.0,2.4849066497880004,1.0986122886681098,6.127960291696519,3.3290482739937666,2.43978621450753,4.477336814478207,3
12376.0,5.968707559985366,1.0986122886681098,6.222873842839224,3.681448063450062,2.968440131265984,3.367295829986474,3
12377.0,5.755742213586912,1.6094379124341005,8.139533893646055,3.1587681746620704,2.6979112559712592,5.616771097666572,3
12378.0,4.875197323201151,1.0986122886681098,8.597356507200939,2.9441451783612718,2.486289967203222,6.07073772800249,3
12379.0,4.418840607796598,1.6094379124341005,7.390934231218893,3.044651765045176,2.403491258302492,6.115892125483034,3
12380.0,3.1354942159291497,2.4849066497880004,9.177538215743802,3.581641927270304,2.573521233533845,6.46302945692067,0
12381.0,1.791759469228055,1.791759469228055,7.520944331624911,3.100563338732817,2.330915599620272,4.7535901911063645,0
12383.0,5.225746673713202,1.791759469228055,7.523783805985769,2.980239134936795,2.801828752486424,5.123963979403259,3
12384.0,3.4011973816621555,1.0986122886681098,6.373780434317173,3.12133649568886,1.7346010553881064,4.532599493153256,3
12385.0,5.940171252720432,0.6931471805599453,7.570133925870446,3.428213746282027,2.3432840030166378,0.0,1
12386.0,5.82600010738045,1.0986122886681098,6.494963395487512,3.6299547754639065,3.482948031680848,3.4011973816621555,3
12387.0,6.030685260261263,0.6931471805599453,4.976319863681136,2.8328211102798595,2.765620052923688,0.0,1
12388.0,2.833213344056216,2.19722457733622,8.269272711457157,3.322151703425768,2.6882201761704447,6.340359303727752,0
12389.0,6.001414877961151,1.3862943611198906,7.268453120207762,3.4095501550224383,2.604954692075236,5.537334267018537,3
12390.0,4.394449154672439,0.6931471805599453,6.311444385858925,2.900459593046558,2.4875074314880576,0.0,1
12391.0,3.1354942159291497,1.9459101490553128,7.928196995326099,2.385990331547154,1.675532162299716,6.464588303689961,0
12392.0,6.3835066348840055,0.6931471805599453,5.462771921513567,3.5419939852780904,2.436116485618568,0.0,1
12393.0,4.290459441148391,1.9459101490553128,7.783411498760109,3.153793853907836,2.584173872630166,5.877735781779639,3
12394.0,4.174387269895637,1.0986122886681098,7.149508589545504,3.8738825974239592,3.4446824936018943,5.0369526024136295,2
12395.0,2.995732273553991,2.772588722239781,8.53075481547577,3.042133008632149,2.753460080362818,6.369900982828227,0
12396.0,6.51471269087253,0.6931471805599453,6.837794081676172,2.7297916214293445,2.311773519048452,0.0,1
12397.0,3.610917912644224,1.0986122886681098,7.7877554007552545,3.002021975651514,2.4000574358028657,4.605170185988092,3
12398.0,3.8501476017100575,0.6931471805599453,7.400412858792404,3.0078119606453666,2.856470206220483,0.0,1
12399.0,4.787491742782046,2.079441541679836,7.582382009904704,2.9359340147510258,3.043656261835574,6.26530121273771,3
12400.0,6.028278520230698,0.6931471805599453,5.32908902521479,2.9785398730136183,2.2270775404859005,0.0,1
12401.0,5.717027701406222,0.6931471805599453,4.446174454497633,2.882563575448353,1.1631508098056809,0.0,1
12402.0,5.780743515792329,1.9459101490553128,7.137198942844827,2.942105431493032,2.23461210940784,5.8522024797744745,3
12403.0,3.9318256327243257,1.0986122886681098,6.927910785185701,4.738496001927619,3.39748680226562,6.156978985585555,2
12404.0,6.52649485957079,0.6931471805599453,4.162626069638506,4.162626069638506,0.6931471805599453,0.0,1
12405.0,5.010635294096256,0.6931471805599453,7.445061184797548,3.48657625400139,2.825558850695684,0.0,1
12406.0,3.1354942159291497,1.791759469228055,8.762702357276806,3.676203061531016,3.071688794264114,6.516193076042964,0
12407.0,3.9318256327243257,1.791759469228055,7.443733897151405,3.1434354969911857,2.9647373756855067,5.3706380281276624,3
12408.0,3.5263605246161616,2.19722457733622,8.37603737805411,3.342877361120851,2.709307272292261,6.144185634125646,0
12409.0,4.382026634673881,2.079441541679836,10.061358019654037,4.496575912011751,3.927583134455245,6.18826412308259,2
12410.0,5.736572297479192,1.3862943611198906,6.9223581363660704,3.271193094813789,2.2539199210127645,5.267858159063328,3
12411.0,6.018593214496234,0.6931471805599453,5.8519150821578965,2.819483151244314,1.984131361875511,0.0,1
12412.0,4.330733340286331,1.9459101490553128,7.862470253064629,3.0656438829769543,2.816869295903238,6.142037405587356,3
12413.0,4.219507705176107,1.6094379124341005,6.908205177762502,3.0251482900453106,1.9816773729139443,5.817111159963204,3
12414.0,5.384495062789089,1.9459101490553128,6.860045031492727,3.5557663413451355,2.927376953889719,5.5093883366279774,3
12415.0,3.218875824868201,3.367295829986474,11.88075357052652,5.056262107095996,4.602715772490373,6.222576268071369,2
12416.0,6.489204931325317,0.6931471805599453,5.315960801720632,2.966022550833615,2.5649493574615367,0.0,1
12417.0,1.3862943611198906,3.044522437723423,8.827308252258714,2.9665135891414955,2.1759794687224834,6.594413459749778,0
12418.0,4.736198448394496,1.6094379124341005,7.611941306657298,3.035706850293672,2.456735772821304,6.249975242259483,3
12419.0,5.958424693029782,1.0986122886681098,6.222596109144375,3.050239398052652,2.3263016196113617,3.332204510175204,3
12420.0,4.174387269895637,0.6931471805599453,6.3992436425478765,3.0774552663701726,2.556959967428058,0.0,1
12421.0,2.833213344056216,1.9459101490553128,7.00270175629109,2.884886656725409,2.400688570703984,6.194405391104672,0
12422.0,4.574710978503383,2.8903717578961645,8.562701786647002,3.447363211959262,2.7783858399241077,6.439350371100098,0
12423.0,0.6931471805599453,2.3978952727983707,7.872222653526559,2.826915479205745,2.473733349189875,6.144185634125646,0
12424.0,5.099866427824199,1.6094379124341005,8.114034421663943,3.619118624779349,3.1359666940858246,5.955837369464831,3
12425.0,4.3694478524670215,1.0986122886681098,7.463024491372511,3.0025278128045745,2.6103929467276914,5.916202062607435,3
12426.0,5.278114659230517,1.0986122886681098,7.205048515865767,2.916161856930879,2.149948417998002,6.150602768446279,3
12427.0,3.1354942159291497,1.3862943611198906,7.030238363196686,3.351443338476413,2.768005062572123,5.857933154483459,3
12428.0,3.295836866004329,2.302585092994046,8.981865132439246,3.334444468011407,2.56704031483601,5.552959584921617,0
12429.0,2.302585092994046,2.19722457733622,8.920911441322318,3.790333360461456,3.012072037976204,6.2878585601617845,0
12430.0,3.784189633918261,0.6931471805599453,5.5506312951620265,3.190850391869472,2.4541349911212467,0.0,1
12431.0,3.610917912644224,3.332204510175204,9.292746745527754,3.325388565348868,2.5374131996529314,6.490723534502507,0
12432.0,3.784189633918261,1.791759469228055,8.529185001388596,3.8679782307335806,2.872203596601528,4.867534450455582,0
12433.0,0.6931471805599453,2.3978952727983707,9.93218481871349,3.4062488131921858,3.228573690679423,6.1675164908883415,0
12434.0,4.454347296253507,1.3862943611198906,7.007084643758051,2.8191911208447404,2.151762203259462,5.6937321388027,3
12435.0,4.394449154672439,1.9459101490553128,9.541579654832375,4.831019359517532,3.8125972252901343,6.489204931325317,2
12436.0,4.61512051684126,0.6931471805599453,6.234430333369278,3.4908285877894865,2.6523612952416213,0.0,1
12437.0,1.0986122886681098,3.688879454113936,9.44812817095412,3.158201468244851,2.7219262468865018,6.601230118728877,0
12438.0,2.70805020110221,1.0986122886681098,7.975169255479829,3.4230154502475263,2.568084156266908,4.836281906951478,3
12439.0,6.52795791762255,1.0986122886681098,7.055468137579511,2.838249660106955,2.044102175234527,3.784189633918261,3
12440.0,6.137727054086234,1.0986122886681098,6.757164920349636,3.326832966373293,2.4286669314651244,5.545177444479562,3
12441.0,5.908082938168931,0.6931471805599453,5.8524897948173935,2.8200251566776373,2.4849066497880004,0.0,1
12442.0,1.3862943611198906,0.6931471805599453,5.153638355178593,2.7303551416227103,2.782951509275328,0.0,1
12443.0,6.597145701886651,0.6931471805599453,6.186846280636522,3.18262669219308,2.268683541318364,0.0,1
12444.0,3.091042453358316,1.791759469228055,8.518484357502437,3.382358153784056,2.0216980636750934,5.010635294096256,0
12445.0,3.1354942159291497,1.0986122886681098,6.077596370737269,2.95095280577852,2.26002547857525,5.988961416889864,3
12446.0,4.07753744390572,0.6931471805599453,6.9110598129904375,2.922321763919698,1.968215906569612,0.0,1
12447.0,5.497168225293202,0.6931471805599453,6.168543217293113,2.961479201216219,2.1171818696626827,0.0,1
12448.0,3.80666248977032,0.6931471805599453,6.110247083097449,3.06477059855337,2.4886873726279064,0.0,1
12449.0,3.1354942159291497,1.9459101490553128,8.484027231195778,3.221239199052243,2.513917877449091,6.0330862217988015,0
12450.0,5.056245805348308,1.791759469228055,6.535531504653775,2.975529566236472,2.5607826847666906,5.765191102784844,3
12451.0,2.4849066497880004,2.19722457733622,9.44706172630974,3.250152983453967,2.960885542223823,6.251903883165888,0
12452.0,2.8903717578961645,1.0986122886681098,6.067429722163682,3.0238999939500486,2.241676339907053,0.0,1
12453.0,4.90527477843843,0.6931471805599453,6.562571204258897,2.85899308363737,2.4849066497880004,0.0,1
12454.0,4.04305126783455,1.791759469228055,9.72201243740933,6.035468274543454,5.265665034272788,5.899897353582492,2
12455.0,4.30406509320417,2.3978952727983707,8.679473592468364,3.2922327283821966,2.7438198061938674,6.47543271670409,0
12456.0,3.80666248977032,1.3862943611198906,8.065277779528966,3.275192640219025,2.643618340942821,5.351858133476067,3
12457.0,4.204692619390966,2.19722457733622,8.005337036835723,3.6018388559181505,2.6407565653682186,5.910796644040527,0
12458.0,4.276666119016055,1.6094379124341005,7.483519968656931,3.09831572244321,2.5445971286126383,6.0330862217988015,3
12459.0,6.406879986069314,0.6931471805599453,6.121088314901487,3.0327767072846767,2.502860453404596,0.0,1
12460.0,6.124683390894205,0.6931471805599453,5.791945965485506,2.952157651435496,2.3460702049337847,0.0,1
12461.0,4.553876891600541,1.0986122886681098,6.718868216346018,3.203767988346619,2.2192034840549946,4.110873864173311,3
12462.0,2.995732273553991,1.0986122886681098,7.082204261557526,3.0050356369446267,2.26645636890554,5.652489180268651,3
12463.0,3.9889840465642745,1.6094379124341005,7.204729049594601,2.8450354616095708,2.3369283141876576,5.241747015059643,3
12464.0,2.3978952727983707,2.19722457733622,7.100893128209941,3.756417244495148,1.5814640603916943,5.703782474656201,0
12465.0,2.8903717578961645,1.0986122886681098,6.610951732080795,2.8208595012988225,2.4151536110276512,5.030437921392435,3
12466.0,6.52649485957079,0.6931471805599453,4.055776969072842,4.055776969072842,0.6931471805599453,0.0,1
12467.0,6.049733455231958,0.6931471805599453,4.896346147694128,2.757193036761808,2.730029107820985,0.0,1
12468.0,5.241747015059643,1.791759469228055,8.208420943133293,3.237564106021083,2.7519607544438136,6.206575926724928,3
12469.0,6.261491684321042,1.0986122886681098,8.029934343472139,3.723325375137594,3.5432450393181703,2.70805020110221,2
12470.0,6.53813982376767,0.6931471805599453,5.361057396369223,2.323878509619675,1.635190408536515,0.0,1
12471.0,1.0986122886681098,4.382026634673881,10.59575409544854,3.587634127960253,2.763033541976278,6.594413459749778,0
12472.0,3.49650756146648,2.995732273553991,9.791526970948304,3.0266218110459726,2.599635874972429,6.542471960506805,0
12473.0,3.4011973816621555,1.791759469228055,8.278821782571185,3.1963745595216877,2.741991434530243,5.093750200806762,0
12474.0,2.8903717578961645,3.4657359027997265,9.427502067612824,2.9177288583488123,2.5016668186454654,6.476972362889683,0
12475.0,4.007333185232471,1.0986122886681098,7.048073588295634,2.9880305602054595,2.6129585766478973,5.877735781779639,3
12476.0,2.833213344056216,3.1780538303479458,9.555093229428618,3.3448191011955166,2.479887615533008,6.18826412308259,0
12477.0,3.1780538303479458,2.302585092994046,9.917260764877222,3.609592998530256,2.4722680160130115,6.398594934535208,0
12478.0,1.6094379124341005,0.6931471805599453,6.525014994979364,2.991542955044855,2.0222831278398874,0.0,1
12479.0,2.4849066497880004,0.6931471805599453,6.269474999863032,2.890730116617076,2.596698055776117,0.0,1
12480.0,3.367295829986474,2.079441541679836,8.606274923740443,3.160484760523127,2.580091602618271,6.173786103901937,0
12481.0,3.1780538303479458,2.772588722239781,9.422414078014738,3.484766424014859,2.972968745374798,6.371611847231857,0
12482.0,6.3578422665081,3.4011973816621555,10.07290960059048,4.763321256931677,4.89454200648179,4.356708826689592,2
12483.0,2.8903717578961645,2.995732273553991,8.541218264178296,3.633332521504304,2.810961677143689,6.493753839851686,0
12484.0,3.5263605246161616,2.5649493574615367,8.759535266023915,2.6679808472535016,2.065129078969393,6.47543271670409,0
12485.0,6.272877006546167,0.6931471805599453,6.563996560309951,3.0831234803599266,2.578432707798824,0.0,1
12486.0,6.07073772800249,0.6931471805599453,6.945320776868279,3.098693996039275,2.4573186932691717,0.0,1
12487.0,6.595780513961311,0.6931471805599453,5.657040212104069,4.967379785425298,4.477336814478207,0.0,2
12488.0,2.3978952727983707,1.3862943611198906,7.169857970780942,3.203234128878244,2.3625677975957564,4.189654742026425,3
12489.0,5.820082930352362,0.6931471805599453,5.816902804925467,3.1496829333785823,2.079441541679836,0.0,1
12490.0,1.791759469228055,3.091042453358316,9.192648794844782,3.102939135612837,2.62347583644248,6.598509028614515,0
12491.0,3.688879454113936,0.6931471805599453,6.134265345739653,2.9289347926304754,2.3978952727983707,0.0,1
12492.0,4.158883083359672,1.3862943611198906,6.573973420047142,2.8919710075150427,2.448539005617125,5.831882477283517,3
12493.0,5.117993812416755,1.0986122886681098,6.07474815124472,3.030880018105644,2.342679550195924,3.4657359027997265,3
12494.0,2.833213344056216,2.302585092994046,7.535761090061292,2.883274560192132,2.2926257530912872,6.329720905522696,0
12495.0,6.464588303689961,0.6931471805599453,5.881649681100775,3.092111400547221,2.1572192427225203,0.0,1
12496.0,6.431331081933479,1.0986122886681098,4.008968211484625,1.64108564411326,1.2636920390275583,0.0,1
12497.0,4.418840607796598,1.3862943611198906,8.740256739530276,4.706126279561379,4.61251159284646,6.335054251498059,2
12498.0,3.091042453358316,1.3862943611198906,6.00314605188182,2.9205869742648045,2.068512471147645,3.610917912644224,3
12499.0,6.329720905522696,0.6931471805599453,5.978176652781047,2.74613066327676,2.5002208847610428,0.0,1
12500.0,3.1780538303479458,2.995732273553991,8.692189651745124,3.7326357694379295,3.183461556632901,6.478509642208569,0
12501.0,5.823045895483019,0.6931471805599453,7.682662153888476,2.744681952292125,2.5623647088270043,0.0,1
12502.0,4.574710978503383,1.791759469228055,8.222787230875806,3.270801980181514,1.883765908674558,5.3706380281276624,3
12503.0,6.371611847231857,0.6931471805599453,7.027314514039777,6.335054251498059,5.640132447579745,0.0,2
12504.0,2.9444389791664403,1.6094379124341005,6.659358020193259,3.687691248477127,3.173878458937465,6.361302477572996,3
12505.0,6.016157159698354,0.6931471805599453,6.862967096192003,3.1672817333660346,2.164963715117998,0.0,1
12506.0,5.455321115357702,0.6931471805599453,4.310799125385514,1.4340487924157903,0.6931471805599453,0.0,1
12507.0,4.90527477843843,1.6094379124341005,7.520267076271057,3.654129548317475,3.2821380216461677,6.111467339502679,3
12508.0,3.295836866004329,1.0986122886681098,5.989637879766574,1.9128007444606725,1.5977759726862573,1.0986122886681098,1
12509.0,5.652489180268651,0.6931471805599453,5.178970608915471,3.266304518439312,2.181224235989778,0.0,1
12510.0,4.969813299576001,2.302585092994046,8.552371128165808,3.603062348024854,2.716747898414601,6.385194398997726,0
12511.0,6.063785208687608,0.6931471805599453,8.034313419300645,2.846749794487428,2.324964377216954,0.0,1
12512.0,4.204692619390966,1.0986122886681098,4.934689737181452,1.6213083555927863,1.3639886036055924,0.0,1
12513.0,4.736198448394496,0.6931471805599453,6.418837907265026,2.917446355155447,2.653241964607215,0.0,1
12514.0,5.5909869805108565,1.0986122886681098,7.37698360776012,2.9967793442317308,2.3978952727983707,5.926926025970411,3
12515.0,5.869296913133774,0.6931471805599453,5.95246380975825,3.2181255434774965,2.217843864538955,0.0,1
12516.0,4.3694478524670215,1.6094379124341005,7.882171512471631,3.605284837766564,3.309753591604459,6.257667587882639,3
12517.0,3.367295829986474,1.791759469228055,7.825580832414862,2.28368937827197,1.7625820496499571,5.087596335232384,3
12518.0,0.6931471805599453,1.791759469228055,7.629436465014086,2.867206763744666,2.4535047522398576,4.700480365792417,0
12519.0,4.174387269895637,1.0986122886681098,6.589668980352017,2.953007428093994,2.386466576974748,6.025865973825314,3
12520.0,4.382026634673881,1.791759469228055,7.876737127834484,2.9085749529007487,2.3482375074915107,5.272999558563747,3
12521.0,4.969813299576001,0.6931471805599453,6.39806234681208,2.8202504303932816,2.2117386202204736,0.0,1
12522.0,3.688879454113936,1.0986122886681098,5.266413817535028,2.836736542063533,2.842969519001581,2.5649493574615367,1
12523.0,2.995732273553991,3.1780538303479458,8.383238852219565,2.9171543259288173,2.312535423847214,6.569481420414296,0
12524.0,2.302585092994046,2.8903717578961645,9.317139751972052,3.857752476455223,3.431025834707545,6.493753839851686,0
12525.0,6.212606095751519,1.3862943611198906,6.882160509570649,2.8465843368911594,2.24953587190423,5.010635294096256,3
12526.0,0.6931471805599453,1.3862943611198906,7.183612715167257,2.9726942772462897,2.2926770147693496,4.543294782270004,0
12527.0,4.418840607796598,1.791759469228055,6.601922813543027,3.1774156058927057,2.858623059581584,6.104793232414985,3
12528.0,2.302585092994046,1.9459101490553128,7.567593835498341,3.0917734114397963,2.221092058742862,5.717027701406222,0
12529.0,6.270988431858299,0.6931471805599453,5.760414824222675,2.776983811574003,2.316769727986002,0.0,1
12530.0,4.110873864173311,2.302585092994046,8.232243382929433,3.210552675765576,2.899820647094097,6.368187186350492,0
12531.0,2.772588722239781,1.0986122886681098,7.567449083282863,2.786371257991002,2.2835066128888077,6.51025834052315,3
12532.0,3.4339872044851463,0.6931471805599453,5.860301775655642,3.1295800223826125,2.3573099926832923,0.0,1
12533.0,6.444131256700441,1.0986122886681098,7.221755471439273,2.9956558817473224,2.377486401167164,4.709530201312334,3
12534.0,4.882801922586371,0.6931471805599453,6.9940980992041535,2.906276352658544,2.427748235948052,0.0,1
12535.0,4.532599493153256,1.0986122886681098,6.575563866544399,3.0941792397258374,2.007028964111359,4.553876891600541,3
12536.0,3.784189633918261,1.3862943611198906,9.441676670894656,3.897576628467179,2.4629561235377886,2.772588722239781,0
12537.0,6.016157159698354,0.6931471805599453,6.598427281404094,2.892875081912714,2.437278600798746,0.0,1
12538.0,3.4011973816621555,1.0986122886681098,6.463731238695349,2.9875370192995274,2.3871424810221087,5.857933154483459,3
12539.0,3.1354942159291497,2.079441541679836,9.325074319439649,3.1463691340814526,2.3023866606092294,6.543911845564792,0
12540.0,3.044522437723423,3.5263605246161616,10.010343998731724,3.3966687685498056,2.727318619968087,6.569481420414296,0
12541.0,3.4339872044851463,1.3862943611198906,6.889774590946187,2.989152985116472,2.644536795379884,5.529429087511423,3
12542.0,6.184148890937483,1.0986122886681098,6.179768175579484,2.5919580427989604,2.66615925939305,5.056245805348308,3
12543.0,6.107022887742255,0.6931471805599453,6.888827269096618,3.16953899967895,2.833213344056216,0.0,1
12544.0,3.610917912644224,0.6931471805599453,5.923453336491439,3.026057261505345,2.098986137752806,0.0,1
12545.0,4.330733340286331,1.0986122886681098,6.909144313826412,3.044893797332336,2.438862711286593,5.220355825078324,3
12546.0,3.871201010907891,1.0986122886681098,7.058328137461511,2.8810693652338517,2.319826899428552,3.4657359027997265,3
12547.0,5.293304824724492,1.3862943611198906,5.952151829722441,2.9583270542511224,2.7545702167371027,5.713732805509369,3
12548.0,5.117993812416755,0.6931471805599453,4.566429357671661,2.997730276216664,2.379546134130174,0.0,1
12549.0,6.3578422665081,1.9459101490553128,7.363076649441731,3.5012458541843934,3.3630645119667117,4.804021044733257,3
12550.0,4.382026634673881,0.6931471805599453,6.872987835288763,2.8862991485841767,2.3962991032655485,0.0,1
12551.0,5.883322388488279,0.6931471805599453,5.1298987149230735,2.87919845729804,2.3978952727983707,0.0,1
12552.0,3.688879454113936,1.0986122886681098,6.084089306213804,3.130743820209868,1.6863989535702288,0.0,1
12553.0,2.19722457733622,2.5649493574615367,8.435928904585275,3.0137929825478422,2.3766630526925967,6.030685260261263,0
12554.0,6.1092475827643655,0.6931471805599453,6.1516682986483175,2.945450613041285,2.325399770760217,0.0,1
12555.0,6.52649485957079,0.6931471805599453,4.869302117979612,4.869302117979612,0.6931471805599453,0.0,1
12556.0,3.9318256327243257,1.0986122886681098,6.404749004268278,1.789981029236594,1.375910051814174,4.61512051684126,3
12557.0,2.833213344056216,2.19722457733622,9.837194960582092,5.779792659444265,4.770100000070177,6.561030665896573,2
12558.0,2.19722457733622,0.6931471805599453,5.601971208509516,3.2403170376483814,2.9348235204669986,0.0,1
12559.0,5.7430031878094825,1.0986122886681098,6.33276439774036,3.323167197767966,2.672505263682799,2.19722457733622,1
12560.0,1.791759469228055,1.3862943611198906,7.666226609492505,3.0598287327108467,2.448539005617125,4.927253685157205,0
12561.0,5.717027701406222,0.6931471805599453,5.480013727948073,2.7680864145462696,2.4901014666651045,0.0,1
12562.0,2.19722457733622,2.302585092994046,8.510756520424078,3.2186671074360587,2.5048355676157152,6.059123195581797,0
12563.0,6.016157159698354,0.6931471805599453,5.522420457356946,3.004310757533983,2.271332549489941,0.0,1
12564.0,5.568344503761097,0.6931471805599453,6.12665081966305,3.124879067860689,1.992430164690206,0.0,1
12565.0,5.66988092298052,0.6931471805599453,4.989888220951467,2.845684277310332,2.2914117923959205,0.0,1
12566.0,4.465908118654584,0.6931471805599453,5.865476063654188,2.9708192419362884,2.704535258994765,0.0,1
12567.0,3.1780538303479458,2.772588722239781,9.52594349852486,3.111521321145798,2.353682750092505,6.4692503167957724,0
12568.0,6.470799503782602,0.6931471805599453,4.262679877041316,2.70805020110221,2.360854001118021,0.0,1
12569.0,1.0986122886681098,3.49650756146648,8.324988557507531,3.1328751555101566,2.3589453160240232,5.525452939131784,0
12570.0,6.52649485957079,0.6931471805599453,4.3633533694082605,4.3633533694082605,0.6931471805599453,0.0,1
12571.0,3.713572066704308,1.0986122886681098,6.255001200981438,2.7900999431079687,2.7962047153111227,4.406719247264253,3
12572.0,2.302585092994046,1.0986122886681098,6.928949094989139,2.8907605711873683,2.1439800628174077,3.784189633918261,3
12573.0,5.429345628954441,1.791759469228055,6.577040436712936,1.9499954303733895,1.6144672608391024,5.472270673671475,3
12574.0,5.75890177387728,0.6931471805599453,5.391124416134243,3.037789868042472,1.8787708462176849,0.0,1
12575.0,6.126869184114185,1.0986122886681098,6.435861865217934,2.8558953283661914,2.228881897206911,4.248495242049359,3
12576.0,3.610917912644224,2.19722457733622,7.670297916647234,2.7781716999253976,2.444182459561432,6.19644412779452,0
12577.0,3.58351893845611,2.19722457733622,7.411405218999032,1.8681020131903203,1.602126480727728,6.55250788703459,3
12578.0,3.091042453358316,1.6094379124341005,8.443212903418239,3.331882614518535,2.6971381676512274,6.0473721790462776,0
12579.0,4.3694478524670215,0.6931471805599453,6.0899968031722285,2.7842020601069217,2.3820971559217794,0.0,1
12580.0,5.513428746164983,1.0986122886681098,6.960252847939891,2.9524827660412574,2.3805035300865014,5.799092654460526,3
12581.0,3.713572066704308,0.6931471805599453,5.291846475417725,2.651879534573349,2.4624337939359418,0.0,1
12582.0,5.480638923341991,1.6094379124341005,7.59155894453893,3.007027465320713,2.357367439186252,5.82600010738045,3
12583.0,1.3862943611198906,3.332204510175204,9.578341729235134,3.465832464661085,3.0095843863621425,6.594413459749778,0
12584.0,1.6094379124341005,2.302585092994046,7.757542894498013,3.233004707132294,1.6739764335716716,5.6240175061873385,0
12585.0,5.459585514144159,1.0986122886681098,7.621244157199997,3.196606710015021,2.753733921476152,4.770684624465665,3
12586.0,2.8903717578961645,1.6094379124341005,7.632241230097758,3.133025862150693,2.117280367569682,6.561030665896573,0
12587.0,2.19722457733622,0.6931471805599453,4.976733742420574,3.610917912644224,2.6210388241125804,0.0,1
12588.0,3.688879454113936,1.6094379124341005,6.866704091532522,3.083882494568144,2.3534435102275366,6.326149473155099,3
12589.0,3.4011973816621555,2.19722457733622,8.454606896777193,3.299053907993452,2.379546134130174,6.493753839851686,0
12590.0,5.356586274672012,1.0986122886681098,9.196774773912752,4.984035619119783,4.158653277544573,0.0,2
12591.0,5.762051382780177,1.3862943611198906,7.210190486770758,3.0251151773939986,2.3806190956065016,4.5217885770490405,3
12592.0,4.532599493153256,1.791759469228055,7.856962277297855,3.4930072412151145,3.184207695922324,6.059123195581797,3
12593.0,4.700480365792417,1.3862943611198906,6.038109554931026,3.0402047398442487,2.38042757975798,4.709530201312334,3
12594.0,3.6635616461296463,2.772588722239781,8.535251160425936,3.280100444007612,2.7020017955663294,6.411818267709897,0
12595.0,6.226536669287466,0.6931471805599453,5.703849139100744,2.8176752947178105,2.72544194381408,0.0,1
